Info 0    [17:22:54.085] Starting TS Server
Info 3692 [18:08:50.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 682 structureChanged: false structureIsReused:: Completely Elapsed: 6.743807792663574ms
Info 3693 [18:08:50.702] Different program with same set of files
Info 3694 [18:08:51.332] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3695 [18:08:51.340] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 683 structureChanged: false structureIsReused:: Completely Elapsed: 7.802600860595703ms
Info 3696 [18:08:51.340] Different program with same set of files
Info 3697 [18:08:51.936] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3698 [18:08:51.945] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 684 structureChanged: false structureIsReused:: Completely Elapsed: 8.582510948181152ms
Info 3699 [18:08:51.945] Different program with same set of files
Info 3700 [18:08:53.168] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3701 [18:08:53.176] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 685 structureChanged: false structureIsReused:: Completely Elapsed: 7.739248275756836ms
Info 3702 [18:08:53.176] Different program with same set of files
Info 3703 [18:08:54.455] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3704 [18:08:54.463] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 686 structureChanged: false structureIsReused:: Completely Elapsed: 8.053380012512207ms
Info 3705 [18:08:54.464] Different program with same set of files
Info 3706 [18:08:55.906] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3707 [18:08:55.913] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 687 structureChanged: false structureIsReused:: Completely Elapsed: 6.606362342834473ms
Info 3708 [18:08:55.913] Different program with same set of files
Info 3709 [18:08:57.170] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3710 [18:08:57.177] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 688 structureChanged: false structureIsReused:: Completely Elapsed: 7.340320587158203ms
Info 3711 [18:08:57.177] Different program with same set of files
Info 3712 [18:08:58.758] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3713 [18:08:58.764] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 689 structureChanged: false structureIsReused:: Completely Elapsed: 6.199350357055664ms
Info 3714 [18:08:58.765] Different program with same set of files
Info 3715 [18:08:58.765] getCompletionData: Get current token: 0.016386985778808594
Info 3716 [18:08:58.765] getCompletionData: Is inside comment: 0.03499794006347656
Info 3717 [18:08:58.765] getCompletionData: Get previous token: 0.026599884033203125
Info 3718 [18:08:58.765] getCompletionsAtPosition: isCompletionListBlocker: 0.2295513153076172
Info 3719 [18:08:58.770] getExportInfoMap: cache hit
Info 3720 [18:08:58.771] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3721 [18:08:58.771] collectAutoImports: response is complete
Info 3722 [18:08:58.771] collectAutoImports: 0.15778255462646484
Info 3723 [18:08:58.771] getCompletionData: Semantic work: 5.234339714050293
Info 3724 [18:08:58.780] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.996548652648926
Info 3725 [18:08:59.115] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3726 [18:08:59.123] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 690 structureChanged: false structureIsReused:: Completely Elapsed: 8.023638725280762ms
Info 3727 [18:08:59.123] Different program with same set of files
Info 3728 [18:09:00.417] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3729 [18:09:00.425] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 691 structureChanged: false structureIsReused:: Completely Elapsed: 7.6652374267578125ms
Info 3730 [18:09:00.425] Different program with same set of files
Info 3731 [18:09:04.101] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3732 [18:09:04.104] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 692 structureChanged: false structureIsReused:: Completely Elapsed: 2.872818946838379ms
Info 3733 [18:09:04.104] Different program with same set of files
Info 3734 [18:09:04.353] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3735 [18:09:04.361] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 693 structureChanged: false structureIsReused:: Completely Elapsed: 7.730010986328125ms
Info 3736 [18:09:04.361] Different program with same set of files
Info 3737 [18:09:08.964] Format host information updated
Info 3738 [18:09:09.176] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3739 [18:09:09.187] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 694 structureChanged: false structureIsReused:: Completely Elapsed: 10.580142974853516ms
Info 3740 [18:09:09.187] Different program with same set of files
Info 3741 [18:09:09.930] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3742 [18:09:09.936] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 695 structureChanged: false structureIsReused:: Completely Elapsed: 6.55451774597168ms
Info 3743 [18:09:09.936] Different program with same set of files
Info 3744 [18:09:09.938] getCompletionData: Get current token: 0.018364906311035156
Info 3745 [18:09:09.938] getCompletionData: Is inside comment: 0.004603385925292969
Info 3746 [18:09:09.938] getCompletionData: Get previous token: 0.09073734283447266
Info 3747 [18:09:09.938] getCompletionsAtPosition: isCompletionListBlocker: 0.005367279052734375
Info 3748 [18:09:09.943] getExportInfoMap: cache hit
Info 3749 [18:09:09.944] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3750 [18:09:09.944] collectAutoImports: response is complete
Info 3751 [18:09:09.944] collectAutoImports: 0.11658954620361328
Info 3752 [18:09:09.944] getCompletionData: Semantic work: 5.755719184875488
Info 3753 [18:09:09.956] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.61336898803711
Info 3754 [18:09:12.524] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3755 [18:09:12.530] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 696 structureChanged: false structureIsReused:: Completely Elapsed: 5.652342796325684ms
Info 3756 [18:09:12.530] Different program with same set of files
Info 3757 [18:09:15.617] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3758 [18:09:15.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 697 structureChanged: false structureIsReused:: Completely Elapsed: 8.077601432800293ms
Info 3759 [18:09:15.625] Different program with same set of files
Info 3760 [18:09:28.956] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3761 [18:09:28.966] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 698 structureChanged: false structureIsReused:: Completely Elapsed: 10.14266586303711ms
Info 3762 [18:09:28.966] Different program with same set of files
Info 3763 [18:09:29.201] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3764 [18:09:29.211] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 699 structureChanged: false structureIsReused:: Completely Elapsed: 9.847224235534668ms
Info 3765 [18:09:29.211] Different program with same set of files
Info 3766 [18:09:29.391] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3767 [18:09:29.399] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 700 structureChanged: false structureIsReused:: Completely Elapsed: 7.029186248779297ms
Info 3768 [18:09:29.399] Different program with same set of files
Info 3769 [18:09:29.399] getCompletionData: Get current token: 0.01964282989501953
Info 3770 [18:09:29.399] getCompletionData: Is inside comment: 0.004588127136230469
Info 3771 [18:09:29.399] getCompletionData: Get previous token: 0.0930643081665039
Info 3772 [18:09:29.400] getCompletionsAtPosition: isCompletionListBlocker: 0.015692710876464844
Info 3773 [18:09:29.404] getExportInfoMap: cache hit
Info 3774 [18:09:29.404] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3775 [18:09:29.404] collectAutoImports: response is complete
Info 3776 [18:09:29.404] collectAutoImports: 0.07662487030029297
Info 3777 [18:09:29.404] getCompletionData: Semantic work: 4.6204423904418945
Info 3778 [18:09:29.414] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.917997360229492
Info 3779 [18:09:29.821] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3780 [18:09:29.828] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 701 structureChanged: false structureIsReused:: Completely Elapsed: 7.259036064147949ms
Info 3781 [18:09:29.828] Different program with same set of files
Info 3782 [18:09:30.368] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3783 [18:09:30.375] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 702 structureChanged: false structureIsReused:: Completely Elapsed: 7.393159866333008ms
Info 3784 [18:09:30.376] Different program with same set of files
Info 3785 [18:09:30.377] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.07432746887207031
Info 3786 [18:09:30.780] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3787 [18:09:30.787] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 703 structureChanged: false structureIsReused:: Completely Elapsed: 6.687731742858887ms
Info 3788 [18:09:30.787] Different program with same set of files
Info 3789 [18:09:30.788] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.047751426696777344
Info 3790 [18:09:31.560] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3791 [18:09:31.568] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 704 structureChanged: false structureIsReused:: Completely Elapsed: 7.8657636642456055ms
Info 3792 [18:09:31.568] Different program with same set of files
Info 3793 [18:09:31.589] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3794 [18:09:31.592] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 705 structureChanged: false structureIsReused:: Completely Elapsed: 3.470968246459961ms
Info 3795 [18:09:31.592] Different program with same set of files
Info 3796 [18:09:31.792] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3797 [18:09:31.798] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 706 structureChanged: false structureIsReused:: Completely Elapsed: 5.528791427612305ms
Info 3798 [18:09:31.798] Different program with same set of files
Info 3799 [18:09:31.798] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.06103515625
Info 3800 [18:09:33.689] Format host information updated
Info 3801 [18:09:33.892] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3802 [18:09:33.899] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 707 structureChanged: false structureIsReused:: Completely Elapsed: 6.7775163650512695ms
Info 3803 [18:09:33.899] Different program with same set of files
Info 3804 [18:09:52.136] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3805 [18:09:52.143] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 708 structureChanged: false structureIsReused:: Completely Elapsed: 6.804112434387207ms
Info 3806 [18:09:52.143] Different program with same set of files
Info 3807 [18:09:56.230] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3808 [18:09:56.240] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 709 structureChanged: false structureIsReused:: Completely Elapsed: 9.409906387329102ms
Info 3809 [18:09:56.240] Different program with same set of files
Info 3810 [18:09:57.118] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3811 [18:09:57.133] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 710 structureChanged: false structureIsReused:: Completely Elapsed: 14.221990585327148ms
Info 3812 [18:09:57.133] Different program with same set of files
Info 3813 [18:09:57.580] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3814 [18:09:57.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 711 structureChanged: false structureIsReused:: Completely Elapsed: 3.130833625793457ms
Info 3815 [18:09:57.583] Different program with same set of files
Info 3816 [18:09:58.276] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3817 [18:09:58.280] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 712 structureChanged: false structureIsReused:: Completely Elapsed: 4.091135025024414ms
Info 3818 [18:09:58.280] Different program with same set of files
Info 3819 [18:09:58.508] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3820 [18:09:58.511] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 713 structureChanged: false structureIsReused:: Completely Elapsed: 3.1625232696533203ms
Info 3821 [18:09:58.511] Different program with same set of files
Info 3822 [18:10:00.484] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3823 [18:10:00.493] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 714 structureChanged: false structureIsReused:: Completely Elapsed: 7.992204666137695ms
Info 3824 [18:10:00.493] Different program with same set of files
Info 3825 [18:10:00.760] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3826 [18:10:00.766] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 715 structureChanged: false structureIsReused:: Completely Elapsed: 5.919177055358887ms
Info 3827 [18:10:00.766] Different program with same set of files
Info 3828 [18:10:01.808] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3829 [18:10:01.814] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 716 structureChanged: false structureIsReused:: Completely Elapsed: 6.51695442199707ms
Info 3830 [18:10:01.815] Different program with same set of files
Info 3831 [18:10:02.124] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3832 [18:10:02.129] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 717 structureChanged: false structureIsReused:: Completely Elapsed: 4.607118606567383ms
Info 3833 [18:10:02.129] Different program with same set of files
Info 3834 [18:10:14.575] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3835 [18:10:14.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 718 structureChanged: false structureIsReused:: Completely Elapsed: 7.118901252746582ms
Info 3836 [18:10:14.583] Different program with same set of files
Info 3837 [18:10:27.227] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3838 [18:10:27.237] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 719 structureChanged: false structureIsReused:: Completely Elapsed: 9.769234657287598ms
Info 3839 [18:10:27.237] Different program with same set of files
Info 3840 [18:10:27.532] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3841 [18:10:27.543] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 720 structureChanged: false structureIsReused:: Completely Elapsed: 10.57932186126709ms
Info 3842 [18:10:27.543] Different program with same set of files
Info 3843 [18:10:28.583] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3844 [18:10:28.594] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 721 structureChanged: false structureIsReused:: Completely Elapsed: 10.628677368164062ms
Info 3845 [18:10:28.594] Different program with same set of files
Info 3846 [18:10:29.108] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3847 [18:10:29.116] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 722 structureChanged: false structureIsReused:: Completely Elapsed: 7.443514823913574ms
Info 3848 [18:10:29.116] Different program with same set of files
Info 3849 [18:10:36.544] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3850 [18:10:36.554] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 723 structureChanged: false structureIsReused:: Completely Elapsed: 9.65382194519043ms
Info 3851 [18:10:36.554] Different program with same set of files
Info 3852 [18:10:38.732] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3853 [18:10:38.741] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 724 structureChanged: false structureIsReused:: Completely Elapsed: 9.020133972167969ms
Info 3854 [18:10:38.741] Different program with same set of files
Info 3855 [18:10:39.213] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3856 [18:10:39.220] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 725 structureChanged: false structureIsReused:: Completely Elapsed: 6.513060569763184ms
Info 3857 [18:10:39.220] Different program with same set of files
Info 3858 [18:10:39.220] getCompletionData: Get current token: 0.016759872436523438
Info 3859 [18:10:39.220] getCompletionData: Is inside comment: 0.14859485626220703
Info 3860 [18:10:39.221] getCompletionData: Get previous token: 0.05127239227294922
Info 3861 [18:10:39.221] getCompletionsAtPosition: isCompletionListBlocker: 0.0057735443115234375
Info 3862 [18:10:39.222] getCompletionData: Semantic work: 1.518087387084961
Info 3863 [18:10:39.222] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.21542739868164062
Info 3864 [18:10:39.307] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3865 [18:10:39.310] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 726 structureChanged: false structureIsReused:: Completely Elapsed: 3.2545032501220703ms
Info 3866 [18:10:39.310] Different program with same set of files
Info 3867 [18:10:39.673] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3868 [18:10:39.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 727 structureChanged: false structureIsReused:: Completely Elapsed: 6.4308977127075195ms
Info 3869 [18:10:39.679] Different program with same set of files
Info 3870 [18:10:40.271] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3871 [18:10:40.274] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 728 structureChanged: false structureIsReused:: Completely Elapsed: 2.6524791717529297ms
Info 3872 [18:10:40.274] Different program with same set of files
Info 3873 [18:10:40.615] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3874 [18:10:40.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 729 structureChanged: false structureIsReused:: Completely Elapsed: 6.157934188842773ms
Info 3875 [18:10:40.622] Different program with same set of files
Info 3876 [18:10:40.866] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3877 [18:10:40.872] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 730 structureChanged: false structureIsReused:: Completely Elapsed: 6.425512313842773ms
Info 3878 [18:10:40.873] Different program with same set of files
Info 3879 [18:10:41.658] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3880 [18:10:41.665] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 731 structureChanged: false structureIsReused:: Completely Elapsed: 6.661200523376465ms
Info 3881 [18:10:41.665] Different program with same set of files
Info 3882 [18:10:41.666] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3883 [18:10:41.671] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 732 structureChanged: false structureIsReused:: Completely Elapsed: 5.026523590087891ms
Info 3884 [18:10:41.671] Different program with same set of files
Info 3885 [18:10:42.429] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3886 [18:10:42.437] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 733 structureChanged: false structureIsReused:: Completely Elapsed: 7.475998878479004ms
Info 3887 [18:10:42.437] Different program with same set of files
Info 3888 [18:10:42.768] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3889 [18:10:42.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 734 structureChanged: false structureIsReused:: Completely Elapsed: 6.056072235107422ms
Info 3890 [18:10:42.774] Different program with same set of files
Info 3891 [18:10:43.966] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3892 [18:10:43.972] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 735 structureChanged: false structureIsReused:: Completely Elapsed: 5.713783264160156ms
Info 3893 [18:10:43.972] Different program with same set of files
Info 3894 [18:10:45.133] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3895 [18:10:45.141] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 736 structureChanged: false structureIsReused:: Completely Elapsed: 7.787367820739746ms
Info 3896 [18:10:45.141] Different program with same set of files
Info 3897 [18:10:45.963] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3898 [18:10:45.969] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 737 structureChanged: false structureIsReused:: Completely Elapsed: 6.070837020874023ms
Info 3899 [18:10:45.969] Different program with same set of files
Info 3900 [18:10:47.058] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3901 [18:10:47.062] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 738 structureChanged: false structureIsReused:: Completely Elapsed: 2.972994804382324ms
Info 3902 [18:10:47.062] Different program with same set of files
Info 3903 [18:10:48.875] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3904 [18:10:48.882] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 739 structureChanged: false structureIsReused:: Completely Elapsed: 6.843671798706055ms
Info 3905 [18:10:48.882] Different program with same set of files
Info 3906 [18:10:48.883] getCompletionData: Get current token: 0.022350311279296875
Info 3907 [18:10:48.883] getCompletionData: Is inside comment: 0.0446624755859375
Info 3908 [18:10:48.883] getCompletionData: Get previous token: 0.033965110778808594
Info 3909 [18:10:48.883] getCompletionsAtPosition: isCompletionListBlocker: 0.3012094497680664
Info 3910 [18:10:48.888] getExportInfoMap: cache hit
Info 3911 [18:10:48.890] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3912 [18:10:48.890] collectAutoImports: response is complete
Info 3913 [18:10:48.890] collectAutoImports: 1.1863956451416016
Info 3914 [18:10:48.890] getCompletionData: Semantic work: 6.3786468505859375
Info 3915 [18:10:48.902] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.044292449951172
Info 3916 [18:10:49.238] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3917 [18:10:49.248] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 740 structureChanged: false structureIsReused:: Completely Elapsed: 10.374666213989258ms
Info 3918 [18:10:49.249] Different program with same set of files
Info 3919 [18:10:50.925] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3920 [18:10:50.932] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 741 structureChanged: false structureIsReused:: Completely Elapsed: 6.9740753173828125ms
Info 3921 [18:10:50.932] Different program with same set of files
Info 3922 [18:10:53.116] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3923 [18:10:53.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 742 structureChanged: false structureIsReused:: Completely Elapsed: 10.549717903137207ms
Info 3924 [18:10:53.127] Different program with same set of files
Info 3925 [18:10:54.169] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3926 [18:10:54.176] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 743 structureChanged: false structureIsReused:: Completely Elapsed: 6.893138885498047ms
Info 3927 [18:10:54.176] Different program with same set of files
Info 3928 [18:10:54.427] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3929 [18:10:54.435] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 744 structureChanged: false structureIsReused:: Completely Elapsed: 7.713131904602051ms
Info 3930 [18:10:54.435] Different program with same set of files
Info 3931 [18:10:54.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3932 [18:10:54.714] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 745 structureChanged: false structureIsReused:: Completely Elapsed: 4.684567451477051ms
Info 3933 [18:10:54.715] Different program with same set of files
Info 3934 [18:10:55.079] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3935 [18:10:55.085] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 746 structureChanged: false structureIsReused:: Completely Elapsed: 6.094656944274902ms
Info 3936 [18:10:55.085] Different program with same set of files
Info 3937 [18:11:01.471] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3938 [18:11:01.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 747 structureChanged: false structureIsReused:: Completely Elapsed: 6.736624717712402ms
Info 3939 [18:11:01.479] Different program with same set of files
Info 3940 [18:11:02.069] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3941 [18:11:02.071] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 748 structureChanged: false structureIsReused:: Completely Elapsed: 2.119776725769043ms
Info 3942 [18:11:02.071] Different program with same set of files
Info 3943 [18:11:02.962] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3944 [18:11:02.969] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 749 structureChanged: false structureIsReused:: Completely Elapsed: 7.230632781982422ms
Info 3945 [18:11:02.969] Different program with same set of files
Info 3946 [18:11:02.993] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3947 [18:11:02.996] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 750 structureChanged: false structureIsReused:: Completely Elapsed: 2.759746551513672ms
Info 3948 [18:11:02.996] Different program with same set of files
Info 3949 [18:11:06.037] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3950 [18:11:06.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 751 structureChanged: false structureIsReused:: Completely Elapsed: 5.117552757263184ms
Info 3951 [18:11:06.042] Different program with same set of files
Info 3952 [18:11:06.043] getCompletionData: Get current token: 0.02003765106201172
Info 3953 [18:11:06.043] getCompletionData: Is inside comment: 0.0038061141967773438
Info 3954 [18:11:06.043] getCompletionData: Get previous token: 0.07920265197753906
Info 3955 [18:11:06.043] getCompletionsAtPosition: isCompletionListBlocker: 0.0049762725830078125
Info 3956 [18:11:06.047] getExportInfoMap: cache hit
Info 3957 [18:11:06.048] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 3958 [18:11:06.048] collectAutoImports: response is complete
Info 3959 [18:11:06.048] collectAutoImports: 0.12578296661376953
Info 3960 [18:11:06.048] getCompletionData: Semantic work: 4.973771095275879
Info 3961 [18:11:06.058] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.790130615234375
Info 3962 [18:11:06.465] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3963 [18:11:06.472] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 752 structureChanged: false structureIsReused:: Completely Elapsed: 6.718033790588379ms
Info 3964 [18:11:06.472] Different program with same set of files
Info 3965 [18:11:06.800] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3966 [18:11:06.807] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 753 structureChanged: false structureIsReused:: Completely Elapsed: 5.9710493087768555ms
Info 3967 [18:11:06.807] Different program with same set of files
Info 3968 [18:11:06.808] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.04259777069091797
Info 3969 [18:11:07.213] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3970 [18:11:07.221] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 754 structureChanged: false structureIsReused:: Completely Elapsed: 7.945400238037109ms
Info 3971 [18:11:07.221] Different program with same set of files
Info 3972 [18:11:07.222] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.04779052734375
Info 3973 [18:11:07.238] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0342559814453125
Info 3974 [18:11:07.940] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3975 [18:11:07.947] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 755 structureChanged: false structureIsReused:: Completely Elapsed: 7.259845733642578ms
Info 3976 [18:11:07.947] Different program with same set of files
Info 3977 [18:11:07.966] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
